Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScoreBins
0,1,64.0,1,0.0,2,1,1,0.26851889355433445,1
0,1,38.91621420206537,4,0.0,1,1,0,0.9758721957946983,0
0,0,63.0,1,0.43967736063674306,2,1,0,0.18727998523859027,3
0,1,61.0,5,0.0,2,0,1,0.14561815653394897,2
1,1,37.0,1,0.0,1,1,1,0.24577117114684452,0
2,0,34.0,4,0.3651778297714423,1,1,1,0.6830244288329536,0
1,1,18.0,3,0.0,2,1,1,0.4349563383303105,4
2,1,38.91621420206537,6,0.3288455484057292,2,1,0,0.8385475312892381,0
2,0,35.0,4,0.6971047886414761,1,1,0,0.34537433324882527,2
1,1,27.0,2,0.6873844675342089,1,1,1,0.20153769685004913,0
2,0,45.0,3,0.5728780557875113,2,1,1,0.482010031958052,0
0,0,42.0,7,0.0,2,0,1,0.381026288010505,3
0,0,36.0,0,0.0,2,1,0,0.48882693297209884,0
2,1,32.0,5,0.6983501149809471,1,1,1,0.7758442431252184,0
1,0,35.0,2,0.0,2,1,1,0.00969767612807023,0
1,1,37.0,6,0.0,2,1,1,0.5974192035339374,3
1,1,39.0,1,0.4433397241087009,1,1,1,0.6199770578090207,0
0,0,33.0,4,0.0,1,1,0,0.39650186592819614,1
1,0,40.0,7,0.0,2,0,1,0.65642278837629,1
0,1,43.0,0,0.0,2,1,0,0.1392683001226617,1
0,0,37.0,7,0.0,1,1,1,0.9260836909924898,1
2,0,38.91621420206537,9,0.6213830483922776,2,1,1,0.35577527653890945,1
0,1,53.0,7,0.0,2,1,1,0.6506662886305642,1
0,0,36.0,5,0.47644902358563196,1,0,1,0.40300053655124063,0
2,0,58.0,9,0.5014029002771604,2,1,0,0.3044301730815293,0
0,1,28.0,8,0.0,2,1,1,0.2630453208281391,3
2,1,39.0,5,0.4612658071649729,3,1,1,0.9280274266192421,4
0,1,18.0,4,0.5322905008962007,1,1,1,0.2346715611340883,2
2,0,39.0,5,0.4655428026574456,1,1,0,0.6202661854207077,2
2,1,40.0,6,0.3770737353959132,1,1,0,0.18341206585228886,4
0,0,48.0,3,0.0,1,1,0,0.27678078256473493,0
0,1,38.0,8,0.47555463654585817,1,1,0,0.752355699969347,1
2,0,41.0,9,0.7232477536995201,3,1,1,0.9396789893434822,2
1,0,31.0,6,0.0,2,1,0,0.9419181031788535,1
1,1,37.0,4,0.0,2,1,1,0.824242665174524,0
0,0,32.0,2,0.5442648447423415,2,1,1,0.6467699165270283,0
0,0,39.0,8,0.0,2,1,1,0.5058349072336408,1
0,1,38.0,3,0.0,2,1,1,0.40028687739679136,4
0,1,45.0,3,0.5849316748485411,1,1,0,0.24229968962035872,2
0,1,52.0,7,0.0,2,1,1,0.8697876647219809,1
0,1,36.0,7,0.4783893731514656,2,0,1,0.5029987863840997,2
0,0,22.0,8,0.0,1,0,1,0.8377874086975305,0
0,1,38.91621420206537,0,0.7246845123452316,2,0,1,0.18457807720637318,1
2,1,32.0,9,0.30883933791604395,1,0,0,0.1656731217831303,3
0,0,41.0,6,0.0,1,1,1,0.717937112994291,0
0,1,29.0,2,0.0,2,1,0,0.6224509440651582,3
0,1,52.0,1,0.4253650555889047,1,0,0,0.5497966055758324,0
0,1,22.0,5,0.5183627743041009,1,0,0,0.6094718545621106,2
1,1,35.0,5,0.0,2,1,0,0.932483002126703,0
0,0,29.0,6,0.5947370504095907,1,1,1,0.048111744671616136,2
2,0,49.0,5,0.6168895905106333,2,0,0,0.9813242164626721,2
0,0,33.0,1,0.0,2,0,0,0.3480177356937587,2
2,1,52.0,3,0.4415815600668782,1,1,0,0.7435369577794678,0
1,1,38.0,7,0.4443432789783295,1,1,1,0.380359424325023,2
0,0,40.0,1,0.0,2,0,0,0.37878827428019374,2
2,1,43.0,1,0.4105987813617872,1,1,0,0.16226954674171382,1
0,1,29.0,7,0.0,2,1,1,0.45920665423547946,2
1,1,35.0,3,0.0,1,1,1,0.07820321840735789,2
2,0,25.0,8,0.5387114345908334,1,1,1,0.6803623246019994,4
0,0,44.0,5,0.5709288978644677,1,1,0,0.49329555972595385,0
2,0,61.0,4,0.595960455498087,2,1,0,0.6183192994931016,2
2,1,22.0,5,0.37284951033305996,2,0,1,0.004750403663549869,0
0,1,36.0,8,0.6937496415377256,1,1,1,0.4746155257827122,1
1,1,44.0,8,0.0,2,1,1,0.07808710731874893,1
1,1,40.0,2,0.0,2,1,1,0.8238648790959536,2
0,0,35.0,5,0.0,1,1,0,0.6699616313357925,2
0,1,30.0,8,0.0,2,0,0,0.01585936456931637,1
0,0,30.0,6,0.0,2,1,0,0.4441210635615701,0
0,1,56.0,7,0.6088487959394191,2,1,0,0.6658412378382135,0
0,1,27.0,4,0.4803137799893176,1,0,0,0.7108621873388908,1
0,0,38.0,6,0.2712886335643289,1,0,0,0.6938933668165309,2
1,1,60.0,7,0.4858864011280437,1,0,1,0.15152677080661203,1
0,1,37.0,5,0.5748777521582569,2,0,0,0.7748043938196097,1
2,0,43.0,8,0.4995605984884142,2,1,0,0.11980419130026916,1
0,0,47.0,6,0.0,2,1,1,0.6469676354091816,1
2,1,30.0,6,0.44788288344482824,1,1,1,0.5901439087432849,1
2,1,78.0,4,0.27240486366396816,2,1,1,0.7128439265949897,1
2,1,42.0,9,0.25200271552485715,1,0,1,0.6865892692752158,2
2,0,40.0,0,0.5592166126095262,1,1,0,0.8031118471814057,1
0,1,38.0,1,0.3764715785600441,2,0,1,0.2751384757244317,2
0,1,43.0,8,0.0,2,1,1,0.7181522335383028,1
0,0,29.0,3,0.34522522670459554,1,0,0,0.4595054827736048,2
2,1,37.0,8,0.5511904853480551,2,0,0,0.7621294333608859,1
0,1,38.91621420206537,2,0.0,1,0,0,0.8332732775980106,4
0,0,39.0,6,0.5076075310099013,1,0,1,0.2828541125677502,3
0,1,33.0,8,0.5905328733271745,1,0,0,0.6146277969546091,1
0,1,38.91621420206537,7,0.5549062569587517,2,1,0,0.32526171249354313,2
1,1,32.0,3,0.5446822652177224,1,1,1,0.07088776978201418,1
0,0,46.0,2,0.0,3,1,0,0.44522691917078083,1
0,0,39.0,5,0.47435139900825873,1,1,0,0.5171010331486657,0
0,0,36.0,4,0.3872407318844078,1,0,1,0.31589751821298934,2
0,0,47.0,8,0.6159631585876163,1,1,0,0.1478898734829176,0
0,1,71.0,7,0.0,2,1,1,0.5442032214076444,1
1,1,30.0,4,0.4997447768534229,1,1,0,0.3414443579361829,0
1,1,55.0,3,0.0,1,1,1,0.20163105576582563,0
1,0,28.0,3,0.6281339566993117,1,0,1,0.17044447744759622,1
0,1,30.0,1,0.0,2,1,0,0.9973577476649018,1
1,1,37.0,1,0.0,2,0,1,0.9027871161695942,3
0,1,31.0,4,0.6993961173638269,1,1,1,0.8641891300619208,3
1,1,35.0,8,0.4025076077701509,2,1,0,0.1111890685560471,2
0,0,49.0,5,0.6694459092932913,1,0,0,0.7010150969417579,1
2,1,38.0,10,0.527190621498952,2,1,1,0.23277442995806094,0
2,0,25.0,1,0.5488762788110504,1,1,1,0.3809637320364095,1
2,0,45.0,9,0.536324529214232,1,1,1,0.796361502523491,1
0,1,34.0,3,0.4187251086686232,1,1,0,0.046036096447210705,4
2,0,38.91621420206537,6,0.4807604952273651,1,1,1,0.7040278346582098,2
2,1,44.0,7,0.33633803270483253,1,1,0,0.8932410545207067,0
0,0,30.0,5,0.0,1,1,0,0.969437681298564,3
1,1,36.0,2,0.0,2,1,1,0.2278180566244076,3
0,0,38.91621420206537,6,0.0,2,0,0,0.2406246796569072,0
1,0,37.0,1,0.521816686607698,2,0,0,0.010877288781078593,0
1,0,38.0,1,0.6849329941092817,1,0,0,0.08473744242575165,2
0,0,49.0,1,0.4787145250886526,1,0,1,0.9171384867254823,2
0,1,37.0,6,0.3330776651189334,1,1,0,0.23519816142441602,1
1,1,38.0,8,0.0,2,0,0,0.0020293438023331225,0
1,0,56.0,8,0.4906808975708026,3,0,1,0.6505731297338896,2
2,1,37.0,4,0.6217430750469245,1,0,0,0.7183379012695712,0
0,0,35.0,8,0.0,2,1,1,0.7642327342261186,1
1,0,38.0,10,0.0,2,1,0,0.948668297822442,2
2,1,34.0,2,0.6090038389690412,1,1,0,0.8785730037218553,2
1,1,26.0,3,0.0,1,1,0,0.1726706400461244,2
0,1,41.0,0,0.3902983478271995,1,1,0,0.4249842859993129,1
1,1,37.0,8,0.6166351445720452,2,1,0,0.44548054339189386,1
1,1,33.0,5,0.30790676804275396,1,0,1,0.9712330027517627,3
2,1,41.0,7,0.617392743005736,1,1,1,0.24830221286132823,1
2,0,38.0,9,0.39525027870877777,1,1,0,0.32857807920656423,2
1,1,29.0,10,0.4605269414366607,2,1,0,0.741295043676671,3
2,0,33.0,5,0.5445422083524033,2,1,1,0.8456115559035887,3
2,0,33.0,0,0.5147210965216994,2,1,1,0.13298620018211738,3
1,1,40.0,5,0.0,2,0,0,0.7335289520149173,0
2,0,30.0,10,0.5322364151915226,2,1,0,0.7779850975768184,2
0,1,44.0,7,0.0,2,1,0,0.11708218134831874,2
0,1,43.0,6,0.0,2,1,1,0.2883490373330653,3
0,0,40.0,3,0.18877963558829802,1,1,1,0.7429101979239017,1
1,1,43.0,8,0.31788687590248305,1,1,0,0.678260473875255,0
1,0,45.0,5,0.6938606029244783,4,1,0,0.028291351824099198,4
1,1,45.0,4,0.40847744197654123,2,1,1,0.7919139777848784,1
0,0,39.0,4,0.32002559286122906,1,1,0,0.4859523084454565,1
1,1,29.0,0,0.0,2,0,1,0.6694926365467903,1
2,1,49.0,8,0.3931857352919666,1,1,0,0.5958734059102644,4
1,1,39.0,6,0.5286169376578356,1,0,0,0.19402397929002216,1
1,0,39.0,0,0.0,2,0,0,0.40948920621919394,2
0,1,50.0,2,0.0,2,0,0,0.289684164837742,1
0,1,32.0,5,0.33145589111499413,1,1,1,0.5844258626698849,1
2,1,31.0,8,0.31247224719805566,1,1,0,0.2246486039416764,0
1,0,44.0,7,0.7700856550960592,2,1,1,0.6869715557835773,1
1,1,55.0,1,0.32431522296562726,1,0,1,0.9076989852530917,1
2,0,51.0,8,0.5281359455546274,1,1,1,0.8065425248111193,1
0,1,35.0,8,0.4552151034708954,1,1,1,0.37159183702043547,1
0,1,41.0,5,0.0,1,0,1,0.4413822520050665,1
1,1,38.0,7,0.34329360578233187,2,0,0,0.46738153493658646,2
0,0,31.0,9,0.4564385882730316,2,0,1,0.39609002659754006,1
1,1,30.0,1,0.5104268430261865,1,1,0,0.607627528428965,3
0,1,41.0,5,0.0,1,1,1,0.3282598988203373,2
1,1,28.0,9,0.4740773036574332,1,0,0,0.08027101588201672,2
1,1,39.0,8,0.0,2,0,0,0.2119235386979456,1
2,1,38.91621420206537,1,0.4690788997237883,1,1,1,0.11563139279801221,2
0,0,27.0,6,0.24846665831533435,2,0,0,0.2693411720819338,0
0,1,34.0,7,0.45044065500857344,2,1,1,0.2832005456521098,1
0,1,40.0,5,0.0,2,1,1,0.35447230210485103,1
0,1,55.0,6,0.0,1,1,0,0.004664595468867276,4
2,0,40.0,3,0.4125144595560692,2,0,0,0.19072626435824622,3
0,1,45.0,9,0.0,2,1,1,0.48430115075989755,1
0,1,35.0,6,0.3349043430342575,1,0,1,0.821298984052977,1
0,0,34.0,3,0.4903761124686123,2,1,1,0.19153559164900247,1
1,1,34.0,9,0.5278636836175198,1,1,0,0.8887655771126142,1
1,1,36.0,1,0.0,2,0,1,0.42461975118623824,1
1,1,38.0,8,0.0,2,0,1,0.23313991486186927,2
0,1,38.0,5,0.0,2,1,1,0.40724244165317786,2
0,1,31.0,6,0.271011349667907,2,0,0,0.25061538376915,4
2,1,71.0,9,0.4762765232688699,1,1,0,0.6292465930496363,0
0,1,40.0,10,0.0,1,1,0,0.6392393973624481,2
0,0,32.0,9,0.44132815040560897,1,1,1,0.07274714735257216,0
2,1,68.0,0,0.5024410907233292,2,1,1,0.9247142602118501,2
2,0,34.0,6,0.40711322274314643,2,1,1,0.5131360044884286,1
0,1,35.0,2,0.0,2,1,0,0.5173949612187964,1
1,0,43.0,3,0.0,2,0,1,0.9975650174591673,0
2,1,38.91621420206537,4,0.37449607527901074,1,1,0,0.18285721286382847,1
0,0,35.0,9,0.43023177258942075,2,0,0,0.24235759515033684,2
2,0,77.0,6,0.5385475832040013,1,1,0,0.18914336319118474,3
2,1,43.0,5,0.5370315493434008,2,1,0,0.9071832860038134,0
0,0,44.0,10,0.0,2,1,0,0.853196030220886,3
0,1,34.0,4,0.6590855673711985,2,1,1,0.1286750384661735,0
0,1,29.0,1,0.5632787399856253,1,1,1,0.46918340701537,0
2,0,31.0,8,0.42973077236259555,1,1,0,0.9986644224523442,0
0,1,36.0,1,0.0,2,1,1,0.4768508392551488,1
2,1,29.0,4,0.5410937962899598,1,0,0,0.564064918199688,0
1,1,46.0,4,0.0,2,0,1,0.2865740678234771,0
0,0,32.0,0,0.5092236453454071,1,1,0,0.5035778916886562,1
0,1,33.0,8,0.0,1,1,1,0.06924346275069268,0
0,1,32.0,7,0.4723846642276154,1,0,0,0.01902131653572916,1
0,0,70.0,9,0.0,1,1,1,0.6149846310322635,0
1,0,50.0,5,0.0,2,1,0,0.551146734513146,2
0,1,38.0,3,0.4640914165588108,1,1,0,0.37785058473084177,0
0,1,34.0,2,0.0,2,1,0,0.8208326895218493,3
0,0,42.0,8,0.0,2,0,1,0.9907112129208339,2
0,1,30.0,2,0.0,2,1,1,0.7044559755456646,2
1,0,38.0,1,0.0,2,0,1,0.20613163557119704,0
2,1,51.0,7,0.5749130653007363,2,1,0,0.2555322033254176,0
1,0,38.91621420206537,5,0.0,2,1,1,0.926038436670702,1
2,1,32.0,2,0.22725186947417578,2,1,1,0.02948046538444421,0
1,1,35.0,5,0.0,2,1,1,0.9364740332701772,0
0,1,39.0,4,0.0,2,1,0,0.775135775466557,2
0,0,37.0,8,0.5699025448938253,2,1,0,0.7942228982867863,0
0,1,32.0,7,0.0,2,1,0,0.023248870267110505,0
0,1,18.0,10,0.0,2,0,1,0.26394305656190165,1
0,1,47.0,9,0.386703661235524,1,1,1,0.010783779850975768,2
0,0,64.0,2,0.27625224249415375,1,1,1,0.29615898318289396,3
0,1,41.0,0,0.0,1,1,1,0.39942414500584805,4
1,0,46.0,5,0.22551367369915012,2,0,1,0.2270844365636918,2
0,1,42.0,9,0.0,2,0,1,0.2906569577394641,1
1,0,48.0,10,0.5991114559700316,1,0,1,0.667437640294648,1
0,1,35.0,8,0.0,2,1,0,0.8524430083072932,1
2,1,27.0,1,0.40366289755334533,2,1,1,0.1312805372913113,4
2,0,34.0,8,0.5449603462505435,2,0,0,0.235255616911415,3
0,1,38.91621420206537,3,0.0,1,1,0,0.2142766634213567,1
0,0,35.0,8,0.0,2,0,0,0.4228281300864233,0
2,1,42.0,2,0.36914047452493565,2,1,0,0.04278208568918331,2
2,1,83.0,6,0.4916602992075389,1,0,1,0.4646585248891269,2
0,1,35.0,2,0.0,2,1,1,0.5949148143647718,1
2,0,31.0,2,0.27472337473752795,1,1,1,0.1271792456179565,4
2,0,38.0,5,0.5216410774589795,3,1,0,0.35950528275450305,4
0,0,28.0,8,0.0,2,0,0,0.5257917631133773,2
0,1,38.0,7,0.0,2,1,1,0.38930132827685043,1
2,1,33.0,5,0.48584897557410667,1,1,0,0.3091210710622864,2
2,0,35.0,2,0.5494380606883058,1,1,1,0.8613704108742384,1
1,0,27.0,8,0.3942891713524005,1,1,1,0.5348430775139025,2
2,1,44.0,2,0.43402454757626896,1,0,0,0.34611615409271584,0
1,0,36.0,7,0.0,2,1,0,0.5239250848456027,2
0,0,37.0,1,0.6022591881827399,1,1,1,0.7046822471546033,1
0,0,31.0,9,0.45724560916346557,2,1,1,0.49088182921469004,2
0,1,23.0,2,0.0,2,0,1,0.33395289250123383,2
1,0,49.0,5,0.4389533216454538,3,0,1,0.9384812749617588,1
0,0,30.0,9,0.0,2,0,0,0.681792061141839,0
2,0,53.0,1,0.6244535380879146,1,1,0,0.5925103847417428,0
0,0,26.0,6,0.0,2,1,1,0.16450346008043765,2
2,0,38.91621420206537,10,0.26799319197687,2,1,1,0.809075516711846,0
1,1,43.0,4,0.38817425832137664,2,1,0,0.2197472358610247,2
2,1,38.0,8,0.4261607571424717,2,0,1,0.42133278728118534,1
0,1,31.0,0,0.0,2,1,1,0.17233425792163148,1
0,1,31.0,2,0.0,2,1,1,0.4597729583175193,0
0,1,50.0,6,0.0,1,1,0,0.46783062782495727,1
1,0,40.0,3,0.0,1,1,1,0.9132800682465174,1
0,1,37.0,2,0.44855478971561724,2,0,0,0.23712689561853154,0
0,0,31.0,1,0.0,1,1,0,0.6447739259099243,2
0,1,30.0,8,0.5432154146729455,1,1,0,0.2705348360768453,4
0,1,27.0,4,0.48356621606804584,1,1,1,0.8211390187762931,0
0,0,32.0,9,0.0,2,1,1,0.12491362925159351,2
2,0,70.0,1,0.3864022241062099,3,1,0,0.3113867874382003,4
0,1,42.0,4,0.3917852862092334,1,1,1,0.003322717319504012,1
2,0,28.0,8,0.4241791956248053,1,1,1,0.10167601005896063,1
1,1,39.0,2,0.4893361284655456,2,1,1,0.2923054151671485,0
1,0,38.91621420206537,4,0.4820791581155521,1,1,0,0.33478982242804184,4
0,1,21.0,8,0.0,2,1,0,0.34330803591743014,2
2,1,44.0,10,0.547840320346799,1,1,0,0.9477521103265361,3
1,1,26.0,7,0.0,2,1,1,0.03322847331920198,1
2,1,55.0,0,0.3934302170255661,1,1,1,0.4180678754821085,4
0,1,30.0,2,0.0,2,1,0,0.417351057025946,2
0,1,30.0,7,0.3616121190878735,1,1,0,0.6113442333742872,0
0,1,32.0,6,0.0,2,0,1,0.18266269428730442,1
2,0,39.0,8,0.603399093233432,1,1,0,0.1363281193353965,1
0,1,44.0,1,0.4005059584152275,2,1,1,0.31336467632658915,1
0,1,36.0,1,0.6184854974384222,2,1,1,0.24823265621866886,2
2,1,35.0,5,0.4857095962747266,1,1,1,0.11736175804789356,1
2,0,32.0,0,0.3685409083823636,1,1,0,0.02355084910608963,1
2,0,50.0,1,0.48425282950539805,2,0,1,0.5303000936589444,3
2,0,37.0,8,0.4573732705577791,1,1,0,0.6802592647597845,0
1,1,30.0,4,0.0,2,1,0,0.603679951435362,1
0,0,36.0,8,0.43486500833864467,1,0,0,0.6065556260622889,2
0,0,40.0,2,0.5017148197501224,1,1,0,0.4660037533584457,1
2,1,49.0,6,0.45277243840317805,2,1,0,0.7944534203016388,1
1,0,34.0,5,0.5218414376928896,4,1,1,0.14114682952221935,2
0,1,27.0,5,0.0,2,1,0,0.15268868176910894,1
2,1,41.0,1,0.5177449138811699,1,1,0,0.1300825228809351,1
1,1,31.0,7,0.4387084014868348,1,0,0,0.21956986892248206,1
0,1,38.91621420206537,4,0.47064084864097616,1,0,0,0.4721894440919107,0
1,1,40.0,1,0.4847753922718185,1,1,1,0.01623665060013231,2
2,1,44.0,3,0.3543359377506621,1,1,0,0.3686339045378834,2
1,0,39.0,6,0.5583724850197146,1,1,0,0.8622746472288103,2
2,1,38.91621420206537,3,0.3854515990934806,2,0,0,0.2089039003224808,1
0,0,63.0,5,0.0,1,1,0,0.14041936004888467,1
0,1,20.0,7,0.0,2,1,0,0.15640088628464016,4
2,0,36.0,7,0.4833182269342904,1,1,1,0.06688788779328425,2
2,0,41.0,8,0.49084275611663686,2,1,0,0.35061523375482356,0
2,1,56.0,1,0.4480496842363368,2,0,0,0.4698970751706788,2
0,1,35.0,9,0.3689407520001448,2,1,0,0.8076180775264037,3
1,0,49.0,2,0.0,2,1,0,0.5559478430190082,1
0,1,51.0,1,0.47245265996245733,1,1,1,0.5845601754967599,2
2,0,42.0,9,0.3478360875525199,2,1,0,0.8628877057759016,0
0,1,44.0,9,0.0,1,1,0,0.691649352513165,1
2,1,33.0,8,0.6063971630872121,1,1,1,0.160827609036663,1
2,1,39.0,4,0.37964705111944064,1,1,0,0.06948043538157893,3
0,0,28.0,9,0.0,2,1,1,0.2808988258378675,4
2,1,24.0,8,0.43255837459743124,2,0,0,0.8974698583714744,1
2,1,35.0,1,0.46815226851667147,1,0,1,0.8918346702110052,3
2,0,38.0,7,0.5795209122556494,2,1,1,0.4192060841810392,0
0,1,28.0,4,0.5109914945944786,1,1,1,0.2713286118824348,2
1,1,61.0,9,0.0,2,1,0,0.7511530851196289,1
0,1,40.0,6,0.0,1,1,1,0.23939716242901196,2
1,0,38.0,2,0.19285519471272183,1,1,0,0.9240145433888936,4
0,0,32.0,1,0.0,2,1,0,0.008460808007164684,2
0,0,22.0,7,0.5983562489455381,1,1,0,0.760554382943571,4
0,1,29.0,3,0.0,2,1,1,0.3184078079456588,2
2,1,34.0,7,0.47042346954494557,1,1,0,0.25609815737402924,1
0,1,38.0,10,0.35638768712826796,1,0,0,0.7213879425485135,1
1,1,27.0,10,0.0,3,0,0,0.47308727983522425,1
1,1,54.0,1,0.3165256060737649,1,0,1,0.6986865245630958,2
0,1,35.0,8,0.0,2,1,1,0.658867571853112,1
0,1,32.0,9,0.4817881634730659,2,0,1,0.3944627211898736,4
0,0,39.0,9,0.5116124638493661,1,1,0,0.43020808487210527,0
0,1,33.0,7,0.5528341008893293,2,1,0,0.18564057867526348,1
0,1,34.0,2,0.6157310324682026,2,0,0,0.3927828107584274,2
0,0,38.91621420206537,4,0.0,2,1,0,0.22448483830205784,1
1,1,27.0,3,0.0,2,1,0,0.22000766073159986,1
0,1,31.0,5,0.5667647370292855,2,1,1,0.6111090109105419,0
2,1,23.0,10,0.46060019827173665,1,1,1,0.45815350365959945,2
1,0,41.0,6,0.4032682353221581,2,1,1,0.17611196869301016,1
1,0,40.0,3,0.45177107565864694,1,1,1,0.38892429226991176,1
0,1,29.0,9,0.0,2,0,0,0.8605112788271279,3
0,1,42.0,7,0.0,2,1,1,0.607841998910896,1
0,1,35.0,6,0.39761498383666455,1,1,1,0.06790618504067138,0
1,1,38.0,6,0.4662481886569962,2,0,1,0.38017030626424825,2
0,0,40.0,10,0.0,1,1,1,0.7354815384869254,1
2,1,35.0,5,0.6440507777480491,3,1,1,0.31895065978800974,1
0,0,39.0,6,0.6040428207325135,1,1,1,0.22469500837329964,2
2,1,41.0,9,0.3787226917510612,3,1,1,0.658557942283488,0
1,1,43.0,10,0.0,2,1,0,0.5918396206837753,2
1,1,56.0,1,0.0,3,1,0,0.9387041962507419,2
0,0,71.0,0,0.35107533102384325,2,1,1,0.7717031476506006,3
2,1,56.0,1,0.6765449270658059,1,0,0,0.7792685201436736,4
2,0,44.0,6,0.30939785153406313,2,1,0,0.5411071757352827,0
0,0,43.0,4,0.0,3,1,0,0.575679627404417,2
2,0,27.0,1,0.45873557666381604,2,0,0,0.3930919402802968,2
2,0,31.0,2,0.22366172655997504,2,0,0,0.010852836445880582,1
0,1,40.0,3,0.0,2,1,0,0.6714117698240181,3
0,1,44.0,3,0.0,2,0,1,0.764439353958303,2
2,1,30.0,10,0.5445340377043125,2,0,0,0.236515887267234,0
1,0,57.0,8,0.490040836899157,1,1,1,0.9063224537943373,0
1,0,44.0,3,0.3260754595620876,1,1,0,0.8210881639196542,3
0,0,56.0,7,0.0,1,1,0,0.13103386373398657,1
0,1,34.0,3,0.0,1,0,0,0.9407103878420389,0
1,1,38.0,10,0.48732076836455795,1,0,0,0.7288113514840666,3
2,0,38.91621420206537,10,0.5937169948165011,1,1,0,0.331920948450577,1
1,0,36.0,7,0.3414173459829846,1,0,0,0.6738965071164297,0
0,0,38.91621420206537,9,0.5437363433097478,1,1,1,0.7588036157453036,1
0,0,46.0,3,0.3914049724332298,1,0,0,0.6888275330294042,1
0,0,47.0,2,0.5010996695909483,2,1,0,0.3161571430071572,1
1,1,39.0,7,0.5239913942748629,1,1,0,0.824899977947894,0
2,1,41.0,4,0.2879760463700621,2,1,1,0.7125834517196392,2
1,0,38.0,7,0.0,2,1,1,0.6927226050087782,3
0,0,29.0,2,0.0,2,0,0,0.8388899639915611,3
0,1,32.0,7,0.42994237221973275,1,1,0,0.6265151321951246,0
0,1,33.0,9,0.5879293062773018,1,1,0,0.9530927203547939,2
2,0,38.0,8,0.22745661395828085,2,1,0,0.9449063885601074,0
1,0,33.0,5,0.3370205807465494,1,1,1,0.3451722139464318,3
0,0,74.0,0,0.4833688450956323,1,1,1,0.8017602181008285,1
2,1,43.0,8,0.4769045471808893,2,0,1,0.7420741680830518,3
1,0,37.0,8,0.0,2,1,0,0.22104250955966293,0
1,0,40.0,5,0.6828508738348706,1,1,1,0.7986097172279951,2
0,0,50.0,10,0.0,4,1,0,0.8963674030869948,1
1,1,38.0,1,0.0,2,1,0,0.10384396709885793,3
0,1,38.91621420206537,4,0.0,2,1,1,0.7091238213249365,0
0,1,41.0,6,0.5383505310861474,1,1,1,0.3223591352974209,2
0,0,31.0,5,0.0,2,1,0,0.13404105092036286,0
2,0,39.0,8,0.5112196350318968,1,1,0,0.3089354033310181,1
2,1,37.0,9,0.45922226829227764,2,1,0,0.7249879863526966,0
2,1,50.0,4,0.48716078308926153,1,0,1,0.07103773410360689,1
0,0,29.0,6,0.0,2,0,1,0.32362055576307536,2
0,1,40.0,9,0.4491905059938878,1,0,0,0.14602419531065217,1
2,1,29.0,9,0.5020434392306454,2,1,0,0.8015340465014408,0
0,1,22.0,2,0.0,2,1,0,0.14057547495785847,0
0,1,39.0,9,0.5589400062790435,1,0,1,0.7332720774833996,2
0,1,37.0,5,0.6105889048418025,1,1,1,0.8138348712302025,2
2,0,45.0,4,0.48941767551917204,1,1,1,0.30998190327176245,1
1,0,23.0,8,0.0,2,1,0,0.28376814985831145,3
2,0,41.0,5,0.42503512083332323,1,1,0,0.8847563942356494,3
0,1,43.0,9,0.5113010226582435,1,1,0,0.16494230198984,2
0,0,33.0,3,0.5354706765603517,1,1,0,0.3157922081558789,0
1,1,38.91621420206537,2,0.0,2,1,1,0.46456911635061143,2
0,1,33.0,10,0.4063521169092998,2,1,0,0.8907954209627018,4
1,1,33.0,1,0.0,2,1,0,0.8415883216847209,2
0,1,38.0,1,0.0,2,1,0,0.7830353798787785,4
2,1,36.0,5,0.46124400548445793,2,0,0,0.009299238077236377,3
0,1,37.0,9,0.0,1,1,0,0.5565600514849168,1
0,1,37.0,3,0.0,2,1,1,0.25285824796268047,0
2,1,50.0,2,0.573257452856656,2,1,0,0.906149837309463,1
0,0,26.0,4,0.0,2,1,0,0.9274747238361263,0
0,1,32.0,6,0.0,2,1,1,0.6895007973261447,1
0,1,31.0,4,0.0,2,0,1,0.0479821822984095,1
0,1,37.0,3,0.3923161391942043,1,0,0,0.37847044392739504,0
0,0,21.0,2,0.5009316332380211,1,0,0,0.28877967845929287,1
1,0,26.0,3,0.0,2,1,0,0.7762593327662791,1
0,0,24.0,1,0.0,2,1,1,0.9048762656833726,1
2,1,69.0,9,0.3139860092199188,1,0,1,0.043704223753368444,1
1,0,41.0,2,0.2788967424981195,2,1,0,0.9421627265403846,0
0,1,32.0,8,0.4981835055021742,2,1,1,0.13769554992501784,4
0,1,41.0,8,0.0,2,1,1,0.8544545504095641,2
1,1,52.0,2,0.0,2,1,0,0.2866584258796715,3
1,0,57.0,5,0.0,3,0,0,0.19466789078356983,4
1,0,35.0,8,0.0,2,1,1,0.5829032672620236,3
1,0,34.0,8,0.4681242093154237,1,1,0,0.32684761394713197,1
2,1,21.0,8,0.533979194500843,2,1,0,0.2514365621916893,2
0,0,27.0,1,0.49983074801406424,1,1,1,0.5539170990829624,1
1,1,44.0,5,0.4808911857399951,1,1,0,0.41143544208471905,3
0,0,23.0,5,0.0,1,0,0,0.8206625232709723,2
1,0,34.0,10,0.6842296009507287,1,1,1,0.2538551931709478,2
1,1,24.0,1,0.0,1,1,0,0.49400307729388154,0
1,1,32.0,8,0.0,1,1,0,0.6682728200543152,1
